user_id,last_target_date,channel,personalization_score,past_7d_sessions,past_30d_purchases,days_since_last_purchase,is_pro_customer,product_price,treatment_variant,converted_7d,num_previous_targets
4703,2025-10-01,email,0.5,0,1,31,0,148.57,personalized_text,0,1
4704,2025-10-01,push,0.3,1,0,23,0,153.98,control,0,1
4705,2025-10-01,text,0.43,4,1,45,0,138.74,control,1,1
4706,2025-10-01,push,0.16,1,2,1,0,174.92,personalized_text,0,1
4707,2025-10-01,push,0.14,0,0,2,0,115.92,personalized_text,0,2
4708,2025-10-01,email,0.03,5,1,3,1,108.96,control,0,2
4709,2025-10-01,email,0.41,3,1,10,0,143.25,personalized_text,0,3
4710,2025-10-01,text,0.52,2,2,26,0,41.54,control,0,0
4711,2025-10-01,email,0.22,2,0,31,0,157.62,control,0,0
4712,2025-10-01,push,0.09,3,3,37,1,187.87,personalized_text,1,0
4713,2025-10-01,push,0.4,2,2,9,0,66.29,personalized_text,0,1
4714,2025-10-01,push,0.34,5,1,31,0,126.1,personalized_text,0,2
4715,2025-10-01,text,0.38,3,2,3,0,16.2,personalized_text,0,4
4716,2025-10-01,email,0.17,3,1,0,0,155.51,control,0,4
4717,2025-10-01,email,0.24,2,2,35,0,116.34,personalized_text,0,1
4718,2025-10-01,email,0.49,3,1,37,0,137.99,personalized_text,1,4
4719,2025-10-01,email,0.13,1,1,29,0,37.17,personalized_text,0,0
4720,2025-10-01,email,0.4,1,0,8,1,163.8,control,0,0
4721,2025-10-01,email,0.28,3,2,78,0,58.63,control,0,3
4722,2025-10-01,push,0.32,2,0,62,0,140.11,personalized_text,0,1
4723,2025-10-01,text,0.43,1,3,21,0,122.7,control,0,3
4724,2025-10-01,email,0.63,1,2,135,0,134.22,control,0,0
4725,2025-10-01,email,0.26,1,1,10,1,19.55,personalized_text,0,2
4726,2025-10-01,text,0.09,2,2,20,0,150.95,control,0,1
4727,2025-10-01,email,0.03,2,2,78,0,161.1,control,0,5
4728,2025-10-01,email,0.47,1,2,18,0,100.22,control,1,3
4729,2025-10-01,email,0.2,3,2,19,0,87.68,control,0,3
4730,2025-10-01,email,0.27,3,1,2,0,75.08,control,1,0
4731,2025-10-01,email,0.06,2,4,7,0,186.3,control,0,3
4732,2025-10-01,text,0.14,2,1,5,0,153.46,control,0,0
4733,2025-10-01,email,0.2,2,2,24,0,142.74,control,1,2
4734,2025-10-01,email,0.46,2,0,11,0,185.87,control,1,3
4735,2025-10-01,email,0.23,3,1,2,0,76.27,control,0,0
4736,2025-10-01,email,0.58,5,0,21,0,129.73,control,0,0
4737,2025-10-01,push,0.13,2,0,33,0,140.35,control,0,2
4738,2025-10-01,push,0.09,2,1,40,1,199.28,personalized_text,0,3
4739,2025-10-01,push,0.25,1,1,54,0,91.17,personalized_text,0,5
4740,2025-10-01,email,0.24,0,1,19,0,86.03,control,1,5
4741,2025-10-01,text,0.16,2,0,14,0,26.05,personalized_text,0,2
4742,2025-10-01,push,0.32,0,1,34,1,28.71,control,0,2
4743,2025-10-01,push,0.23,3,0,0,0,107.24,personalized_text,0,2
4744,2025-10-01,email,0.19,3,1,30,0,42.52,control,0,5
4745,2025-10-01,email,0.46,2,0,15,0,23.86,control,0,3
4746,2025-10-01,email,0.43,0,0,18,0,193.33,personalized_text,0,4
4747,2025-10-01,push,0.38,3,0,10,1,190.77,personalized_text,1,5
4748,2025-10-01,email,0.66,3,0,4,1,71.8,control,1,0
4749,2025-10-01,email,0.19,3,1,15,0,160.08,personalized_text,0,0
4750,2025-10-01,push,0.38,2,0,11,0,175.78,control,0,2
4751,2025-10-01,push,0.52,2,2,96,0,98.3,control,0,2
4752,2025-10-01,text,0.36,2,1,86,1,52.5,control,1,4
4753,2025-10-01,email,0.52,0,1,30,0,34.66,personalized_text,0,1
4754,2025-10-01,push,0.2,2,1,70,0,36.76,personalized_text,0,0
4755,2025-10-01,email,0.32,0,1,41,0,161.42,control,1,1
4756,2025-10-01,email,0.31,2,1,12,0,83.04,control,0,2
4757,2025-10-01,email,0.1,2,1,27,0,141.77,personalized_text,1,0
4758,2025-10-01,email,0.28,4,3,7,0,112.35,control,0,0
4759,2025-10-01,email,0.15,2,2,34,1,84.99,control,0,2
4760,2025-10-01,push,0.47,2,1,1,0,33.52,control,0,1
4761,2025-10-01,email,0.15,2,0,53,0,73.36,personalized_text,0,1
4762,2025-10-01,push,0.59,0,0,26,0,169.63,control,0,3
4763,2025-10-01,email,0.5,3,1,1,1,164.17,control,1,3
4764,2025-10-01,email,0.07,3,0,61,0,15.39,control,0,4
4765,2025-10-01,email,0.14,2,3,63,0,36.65,control,0,4
4766,2025-10-01,email,0.2,1,1,57,1,153.62,control,0,1
4767,2025-10-01,email,0.37,4,1,44,0,73.79,control,0,2
4768,2025-10-01,email,0.54,2,1,33,0,132.28,control,1,1
4769,2025-10-01,email,0.31,1,2,15,1,116.91,control,0,0
4770,2025-10-01,email,0.56,3,0,4,1,133.89,control,0,3
4771,2025-10-01,email,0.22,1,1,10,1,20.2,control,0,3
4772,2025-10-01,text,0.28,2,1,12,0,186.91,control,1,5
4773,2025-10-01,email,0.23,1,2,13,0,13.98,personalized_text,1,1
4774,2025-10-01,push,0.5,1,1,25,0,11.53,personalized_text,0,0
4775,2025-10-01,push,0.24,3,0,7,0,52.97,control,0,1
4776,2025-10-01,text,0.54,0,1,6,1,198.76,control,0,5
4777,2025-10-01,push,0.34,1,0,37,1,23.78,personalized_text,1,1
4778,2025-10-01,email,0.15,1,2,0,1,176.16,personalized_text,0,1
4779,2025-10-01,push,0.35,2,0,4,0,40.23,control,1,0
4780,2025-10-01,push,0.24,3,0,17,0,30.73,personalized_text,0,3
4781,2025-10-01,email,0.41,2,0,4,1,158.0,control,0,2
4782,2025-10-01,email,0.48,3,0,96,0,170.87,control,1,5
4783,2025-10-01,email,0.45,2,1,33,0,160.51,personalized_text,0,4
4784,2025-10-01,push,0.34,3,2,17,0,55.8,personalized_text,0,0
4785,2025-10-01,push,0.22,1,0,3,0,177.17,control,0,3
4786,2025-10-01,email,0.29,1,2,14,1,23.66,personalized_text,1,1
4787,2025-10-01,email,0.13,1,0,31,0,74.98,control,0,2
4788,2025-10-01,email,0.62,3,0,104,0,98.0,personalized_text,0,4
4789,2025-10-01,email,0.22,3,1,19,1,22.87,control,0,5
4790,2025-10-01,text,0.36,2,2,35,1,120.17,control,0,4
4791,2025-10-01,email,0.07,0,1,6,0,116.28,personalized_text,0,0
4792,2025-10-01,email,0.31,1,2,29,0,198.51,control,1,1
4793,2025-10-01,email,0.07,2,0,8,1,128.12,personalized_text,0,1
4794,2025-10-01,push,0.59,2,1,6,1,85.53,control,0,2
4795,2025-10-01,email,0.22,2,1,21,0,160.14,control,0,4
4796,2025-10-01,push,0.37,0,0,7,0,73.64,control,0,0
4797,2025-10-01,email,0.36,3,1,38,0,111.25,personalized_text,1,1
4798,2025-10-01,email,0.1,3,1,83,0,20.54,personalized_text,0,4
4799,2025-10-01,email,0.2,2,0,15,1,71.31,control,1,4
4800,2025-10-01,email,0.21,1,0,11,0,110.34,control,0,3
4801,2025-10-01,email,0.04,4,1,5,1,143.44,control,1,2
4802,2025-10-01,text,0.37,2,3,14,0,28.82,personalized_text,0,1
4803,2025-10-01,push,0.06,4,1,24,0,161.47,personalized_text,0,3
4804,2025-10-01,text,0.4,1,0,14,0,181.03,control,0,2
4805,2025-10-01,email,0.34,2,2,29,0,63.4,control,0,3
4806,2025-10-01,text,0.47,2,1,32,0,155.42,personalized_text,0,1
4807,2025-10-01,email,0.03,0,0,3,0,44.27,control,0,0
4808,2025-10-01,email,0.58,1,0,35,0,109.45,control,0,3
4809,2025-10-01,email,0.02,2,0,69,0,161.55,personalized_text,0,3
4810,2025-10-01,email,0.37,5,0,0,1,83.43,personalized_text,0,4
4811,2025-10-01,push,0.07,4,4,24,1,15.0,control,0,5
4812,2025-10-01,email,0.24,4,1,27,0,112.59,personalized_text,0,1
4813,2025-10-01,email,0.07,2,1,37,0,170.49,control,0,3
4814,2025-10-01,push,0.19,3,1,14,0,30.58,personalized_text,0,5
4815,2025-10-01,email,0.35,1,0,51,0,15.63,personalized_text,0,0
4816,2025-10-01,email,0.32,4,2,23,0,163.72,personalized_text,1,3
4817,2025-10-01,email,0.21,3,0,15,0,60.76,personalized_text,0,2
4818,2025-10-01,push,0.49,2,1,38,0,79.23,personalized_text,0,0
4819,2025-10-01,push,0.08,1,1,78,0,26.53,personalized_text,0,0
4820,2025-10-01,email,0.07,2,2,50,0,28.36,control,0,3
4821,2025-10-01,email,0.07,4,1,80,0,126.76,control,0,3
4822,2025-10-01,email,0.23,3,1,9,0,114.92,control,0,4
4823,2025-10-01,push,0.05,2,2,3,1,65.56,control,0,1
4824,2025-10-01,email,0.28,2,2,22,1,96.02,personalized_text,0,4
4825,2025-10-01,email,0.23,1,1,1,0,83.76,personalized_text,0,2
4826,2025-10-01,email,0.18,5,2,33,0,142.06,control,0,1
4827,2025-10-01,email,0.08,3,1,8,0,173.8,personalized_text,0,4
4828,2025-10-01,email,0.43,2,0,18,0,155.37,personalized_text,0,4
4829,2025-10-01,push,0.25,2,0,31,0,10.84,control,0,3
4830,2025-10-01,email,0.23,4,0,19,0,28.92,control,0,4
4831,2025-10-01,email,0.17,3,2,8,0,91.58,control,0,3
4832,2025-10-01,push,0.29,1,1,63,1,171.84,personalized_text,0,0
4833,2025-10-01,push,0.56,2,1,43,0,55.03,personalized_text,0,1
4834,2025-10-01,email,0.13,3,0,27,0,177.0,personalized_text,0,3
4835,2025-10-01,email,0.14,1,1,35,1,30.9,control,1,5
4836,2025-10-01,email,0.09,0,0,16,0,23.8,personalized_text,0,5
4837,2025-10-01,text,0.29,0,0,14,0,183.55,personalized_text,0,5
4838,2025-10-01,email,0.39,1,2,5,0,40.78,personalized_text,0,5
4839,2025-10-01,text,0.11,0,0,48,0,98.12,personalized_text,0,4
4840,2025-10-01,push,0.23,2,0,14,0,71.93,control,0,5
4841,2025-10-01,email,0.21,1,0,35,0,38.05,personalized_text,0,3
4842,2025-10-01,email,0.33,1,8,10,0,130.1,personalized_text,1,0
4843,2025-10-01,email,0.34,0,0,47,0,193.1,personalized_text,0,2
4844,2025-10-01,email,0.19,1,1,3,0,135.04,control,0,2
4845,2025-10-01,email,0.08,1,2,29,0,77.2,personalized_text,0,0
4846,2025-10-01,push,0.09,1,0,49,1,145.24,control,1,4
4847,2025-10-01,text,0.15,5,0,32,0,37.22,personalized_text,1,1
4848,2025-10-01,email,0.29,2,2,35,0,120.2,personalized_text,0,1
4849,2025-10-01,push,0.11,2,1,22,1,99.2,personalized_text,0,3
4850,2025-10-01,email,0.3,2,1,24,0,78.4,control,1,2
4851,2025-10-01,email,0.29,3,2,2,0,150.52,personalized_text,0,0
4852,2025-10-01,email,0.67,1,5,8,0,32.51,control,0,4
4853,2025-10-01,push,0.52,1,1,38,0,111.23,control,0,0
4854,2025-10-01,text,0.79,2,0,87,0,172.34,control,0,2
4855,2025-10-01,push,0.33,0,1,23,0,48.32,personalized_text,0,0
4856,2025-10-01,email,0.32,5,1,38,0,60.26,personalized_text,0,0
4857,2025-10-01,email,0.12,2,1,34,0,135.53,personalized_text,0,0
4858,2025-10-01,email,0.52,2,5,221,0,156.79,control,0,3
4859,2025-10-01,email,0.16,1,1,47,0,63.83,personalized_text,0,4
4860,2025-10-01,push,0.14,0,1,29,0,78.38,control,0,1
4861,2025-10-01,push,0.53,4,2,3,0,150.58,control,0,4
4862,2025-10-01,push,0.41,0,0,13,0,64.21,control,0,2
4863,2025-10-01,email,0.12,2,2,8,0,136.59,control,0,1
4864,2025-10-01,email,0.14,4,3,57,1,40.18,personalized_text,1,5
4865,2025-10-01,email,0.16,3,0,17,1,88.15,control,0,3
4866,2025-10-01,email,0.25,2,1,22,0,140.85,control,0,1
4867,2025-10-01,email,0.37,1,4,100,0,97.38,control,0,1
4868,2025-10-01,push,0.44,3,0,54,1,13.66,control,0,1
4869,2025-10-01,push,0.26,3,0,46,1,87.21,control,0,0
4870,2025-10-01,email,0.21,0,2,4,0,64.78,control,1,2
4871,2025-10-01,email,0.37,0,0,0,0,29.24,personalized_text,0,5
4872,2025-10-01,email,0.25,1,0,4,0,11.74,personalized_text,0,3
4873,2025-10-01,email,0.13,2,2,40,0,18.65,personalized_text,0,5
4874,2025-10-01,push,0.53,7,0,15,0,190.36,personalized_text,0,2
4875,2025-10-01,email,0.23,1,1,3,0,152.47,control,1,0
4876,2025-10-01,email,0.14,2,0,40,0,188.55,control,0,3
4877,2025-10-01,email,0.19,2,0,6,0,31.81,personalized_text,1,5
4878,2025-10-01,push,0.4,1,1,26,0,118.4,personalized_text,0,0
4879,2025-10-01,email,0.12,2,2,40,0,25.82,control,1,3
4880,2025-10-01,email,0.52,2,0,28,0,15.09,personalized_text,0,3
4881,2025-10-01,email,0.34,0,2,151,0,98.59,control,1,4
4882,2025-10-01,push,0.4,0,1,17,0,132.81,personalized_text,1,0
4883,2025-10-01,text,0.35,2,2,11,0,22.08,personalized_text,0,2
4884,2025-10-01,email,0.12,2,4,6,0,79.36,personalized_text,1,5
4885,2025-10-01,push,0.35,0,0,21,0,27.13,personalized_text,1,0
4886,2025-10-01,text,0.09,3,0,57,0,78.8,control,0,5
4887,2025-10-01,text,0.34,3,0,88,0,99.64,control,0,0
4888,2025-10-01,push,0.2,4,1,107,0,74.13,control,0,0
4889,2025-10-01,push,0.2,2,1,22,0,119.49,control,0,4
4890,2025-10-01,email,0.12,2,0,27,0,121.07,personalized_text,0,4
4891,2025-10-01,push,0.22,3,2,26,0,73.26,control,0,4
4892,2025-10-01,email,0.33,4,1,18,0,84.02,control,0,4
4893,2025-10-01,push,0.09,1,1,4,0,93.8,control,1,0
4894,2025-10-01,email,0.15,2,2,2,0,81.37,control,0,2
4895,2025-10-01,push,0.28,1,2,17,0,154.52,control,0,1
4896,2025-10-01,push,0.03,6,0,6,0,36.59,personalized_text,0,0
4897,2025-10-01,email,0.05,1,0,65,0,172.84,personalized_text,0,5
4898,2025-10-01,push,0.13,7,0,43,1,72.94,personalized_text,0,2
4899,2025-10-01,email,0.28,2,2,28,1,147.55,control,0,1
4900,2025-10-01,push,0.32,2,1,1,1,177.92,control,0,1
4901,2025-10-01,email,0.35,5,0,29,0,178.62,personalized_text,1,4
4902,2025-10-01,email,0.31,2,1,29,0,95.95,personalized_text,0,1
4903,2025-10-01,text,0.34,2,0,17,0,58.75,control,0,5
4904,2025-10-01,email,0.16,2,3,32,0,125.09,control,0,5
4905,2025-10-01,push,0.27,3,1,58,0,44.95,control,0,2
4906,2025-10-01,email,0.31,2,4,42,0,160.21,personalized_text,0,4
4907,2025-10-01,email,0.37,0,1,19,0,145.16,personalized_text,1,0
4908,2025-10-01,email,0.04,1,1,9,1,161.17,personalized_text,0,0
4909,2025-10-01,email,0.23,2,1,19,0,92.32,personalized_text,0,4
4910,2025-10-01,email,0.35,3,1,87,0,115.91,personalized_text,1,4
4911,2025-10-01,email,0.14,2,1,51,0,29.52,personalized_text,0,1
4912,2025-10-01,email,0.17,1,1,0,0,140.65,personalized_text,0,1
4913,2025-10-01,email,0.11,3,1,45,1,102.5,personalized_text,0,2
4914,2025-10-01,text,0.54,4,1,5,0,106.76,personalized_text,1,4
4915,2025-10-01,text,0.13,0,2,25,0,170.93,personalized_text,0,0
4916,2025-10-01,email,0.18,1,0,49,0,156.74,personalized_text,0,2
4917,2025-10-01,push,0.2,1,2,24,0,111.69,control,0,0
4918,2025-10-01,email,0.11,1,0,15,0,77.47,personalized_text,0,0
4919,2025-10-01,push,0.3,2,0,11,0,94.82,personalized_text,0,2
4920,2025-10-01,push,0.23,3,1,10,0,76.65,personalized_text,0,0
4921,2025-10-01,text,0.63,4,2,54,0,38.81,control,0,4
4922,2025-10-01,email,0.16,1,2,52,0,132.7,control,0,5
4923,2025-10-01,push,0.07,1,0,52,0,141.39,control,0,4
4924,2025-10-01,email,0.53,2,1,9,0,194.53,control,0,2
4925,2025-10-01,text,0.23,1,3,48,0,96.58,control,0,0
4926,2025-10-01,email,0.2,0,2,1,0,199.49,personalized_text,0,0
4927,2025-10-01,push,0.25,4,0,6,0,45.55,personalized_text,0,1
4928,2025-10-01,push,0.41,0,1,21,1,134.76,control,0,3
4929,2025-10-01,push,0.59,2,1,15,0,199.01,personalized_text,0,2
4930,2025-10-01,email,0.08,3,2,3,0,131.66,control,0,5
4931,2025-10-01,text,0.64,1,1,1,0,95.95,personalized_text,0,0
4932,2025-10-01,email,0.09,0,2,28,0,107.9,personalized_text,1,2
4933,2025-10-01,push,0.51,3,2,11,0,170.65,personalized_text,1,1
4934,2025-10-01,email,0.11,1,3,0,0,188.43,personalized_text,0,2
4935,2025-10-01,email,0.28,2,0,16,0,96.25,personalized_text,0,4
4936,2025-10-01,email,0.15,1,0,10,0,156.75,personalized_text,0,0
4937,2025-10-01,email,0.23,3,0,25,0,187.4,personalized_text,0,1
4938,2025-10-01,email,0.42,4,2,79,1,63.6,personalized_text,0,4
4939,2025-10-01,email,0.41,2,0,11,0,103.7,personalized_text,0,3
4940,2025-10-01,email,0.33,2,0,175,0,199.13,control,0,3
4941,2025-10-01,push,0.14,3,2,2,0,77.16,control,0,2
4942,2025-10-01,push,0.34,0,3,2,0,127.74,personalized_text,0,0
4943,2025-10-01,email,0.15,5,0,37,0,134.84,personalized_text,0,3
4944,2025-10-01,email,0.28,1,0,41,0,39.29,control,0,1
4945,2025-10-01,email,0.36,3,0,16,0,163.26,control,0,0
4946,2025-10-01,email,0.11,0,0,10,0,88.45,control,0,5
4947,2025-10-01,push,0.14,3,0,47,0,105.06,control,0,1
4948,2025-10-01,push,0.13,3,2,93,0,132.14,control,0,1
4949,2025-10-01,email,0.24,3,4,137,0,87.99,personalized_text,0,1
4950,2025-10-01,email,0.33,1,4,30,0,71.77,personalized_text,0,5
4951,2025-10-01,email,0.19,3,3,40,0,113.82,control,0,3
4952,2025-10-01,push,0.57,0,2,51,0,75.89,control,0,2
4953,2025-10-01,text,0.1,1,1,48,0,92.48,control,0,3
4954,2025-10-01,email,0.32,2,1,150,0,30.6,control,0,3
4955,2025-10-01,email,0.57,2,1,49,0,170.5,control,1,2
4956,2025-10-01,push,0.04,1,0,32,0,88.22,personalized_text,0,4
4957,2025-10-01,text,0.11,1,1,14,0,25.73,control,0,1
4958,2025-10-01,email,0.08,2,0,27,0,160.1,personalized_text,0,5
4959,2025-10-01,email,0.19,1,1,63,0,13.73,personalized_text,0,4
4960,2025-10-01,email,0.09,2,1,10,0,123.88,control,0,1
4961,2025-10-01,email,0.12,2,3,0,0,143.51,control,0,4
4962,2025-10-01,email,0.51,2,0,11,0,46.33,personalized_text,1,1
4963,2025-10-01,email,0.34,1,3,96,0,34.94,personalized_text,0,2
4964,2025-10-01,email,0.4,2,1,47,0,31.64,personalized_text,0,2
4965,2025-10-01,email,0.18,0,0,6,0,198.73,personalized_text,1,5
4966,2025-10-01,push,0.42,1,2,0,0,153.47,personalized_text,0,2
4967,2025-10-01,email,0.1,1,0,33,0,69.41,control,0,0
4968,2025-10-01,email,0.21,6,0,25,0,73.76,control,0,5
4969,2025-10-01,email,0.16,1,2,2,0,133.24,personalized_text,0,5
4970,2025-10-01,email,0.44,1,1,101,0,96.96,personalized_text,0,1
4971,2025-10-01,text,0.25,1,1,28,0,61.55,control,0,2
4972,2025-10-01,email,0.22,7,0,31,1,20.85,personalized_text,0,4
4973,2025-10-01,email,0.2,1,0,57,0,158.93,control,0,0
4974,2025-10-01,push,0.41,1,0,12,0,178.76,control,0,5
4975,2025-10-01,email,0.21,2,1,24,0,49.13,personalized_text,0,0
4976,2025-10-01,text,0.08,2,0,25,0,22.05,control,0,5
4977,2025-10-01,email,0.62,3,0,102,0,32.54,control,0,2
4978,2025-10-01,email,0.3,2,0,4,1,88.71,personalized_text,0,3
4979,2025-10-01,email,0.05,2,0,42,0,66.88,control,0,2
4980,2025-10-01,email,0.25,2,0,25,0,23.96,control,0,5
4981,2025-10-01,push,0.06,2,3,56,0,96.43,personalized_text,1,3
4982,2025-10-01,push,0.16,0,2,53,0,48.74,control,0,2
4983,2025-10-01,email,0.49,2,2,0,0,22.72,control,1,1
4984,2025-10-01,email,0.34,2,0,8,0,135.01,personalized_text,0,4
4985,2025-10-01,push,0.16,2,0,5,0,118.78,personalized_text,0,5
4986,2025-10-01,text,0.61,2,2,18,0,167.02,control,0,5
4987,2025-10-01,email,0.07,3,1,70,0,67.43,control,0,3
4988,2025-10-01,email,0.2,2,1,0,0,35.81,personalized_text,0,3
4989,2025-10-01,email,0.3,2,1,20,0,78.43,personalized_text,0,0
4990,2025-10-01,push,0.46,1,1,64,0,157.95,personalized_text,0,3
4991,2025-10-01,email,0.29,1,1,78,0,55.93,control,0,1
4992,2025-10-01,email,0.2,1,3,32,0,58.45,personalized_text,0,4
4993,2025-10-01,push,0.07,1,1,53,0,38.04,personalized_text,0,3
4994,2025-10-01,email,0.33,1,1,11,0,197.44,control,1,0
4995,2025-10-01,email,0.17,3,0,10,0,193.79,personalized_text,0,5
4996,2025-10-01,email,0.57,1,1,1,1,135.03,personalized_text,0,4
4997,2025-10-01,email,0.19,2,3,20,0,50.82,personalized_text,1,3
4998,2025-10-01,email,0.05,1,0,18,0,155.65,control,0,1
4999,2025-10-01,email,0.16,0,2,13,0,120.95,personalized_text,0,1
5000,2025-10-01,email,0.12,0,1,3,0,152.42,control,0,4
5001,2025-10-01,email,0.21,1,2,7,0,173.48,control,0,0
5002,2025-10-01,push,0.17,5,2,6,0,70.51,control,0,1
5003,2025-10-01,push,0.25,4,2,86,0,183.6,personalized_text,1,2
5004,2025-10-01,email,0.14,3,1,101,0,180.73,personalized_text,0,2
5005,2025-10-01,email,0.17,2,3,0,0,113.95,personalized_text,0,3
5006,2025-10-01,email,0.49,2,1,5,1,140.07,control,1,1
5007,2025-10-01,email,0.44,0,0,65,0,88.1,control,0,2
5008,2025-10-01,email,0.36,0,0,1,0,134.47,personalized_text,0,3
5009,2025-10-01,push,0.22,0,0,86,0,114.3,personalized_text,1,3
5010,2025-10-01,email,0.28,4,0,14,0,71.34,control,0,3
5011,2025-10-01,email,0.11,2,1,23,0,71.34,control,0,0
5012,2025-10-01,email,0.13,1,0,43,0,133.82,control,1,3
5013,2025-10-01,push,0.17,2,0,8,0,191.76,control,0,0
5014,2025-10-01,email,0.55,1,1,3,0,48.29,control,1,2
5015,2025-10-01,push,0.11,2,0,49,1,84.58,personalized_text,0,3
5016,2025-10-01,email,0.32,3,1,125,0,163.08,personalized_text,0,2
5017,2025-10-01,push,0.43,0,1,32,0,33.37,control,0,1
5018,2025-10-01,push,0.65,5,0,52,0,198.89,personalized_text,0,0
5019,2025-10-01,email,0.6,1,0,85,0,138.85,control,0,2
5020,2025-10-01,email,0.44,5,0,7,0,183.05,personalized_text,1,3
5021,2025-10-01,email,0.24,2,1,12,0,169.23,control,0,2
5022,2025-10-01,email,0.26,2,2,7,1,157.66,personalized_text,0,3
5023,2025-10-01,push,0.09,1,2,1,0,16.25,personalized_text,0,4
5024,2025-10-01,push,0.08,1,2,39,0,87.23,control,0,5
5025,2025-10-01,push,0.22,2,2,4,0,48.35,personalized_text,1,0
5026,2025-10-01,push,0.41,2,1,2,0,175.55,control,0,1
5027,2025-10-01,email,0.41,2,3,13,1,139.25,control,0,2
5028,2025-10-01,email,0.44,2,1,1,0,30.34,personalized_text,1,5
5029,2025-10-01,push,0.37,0,1,5,0,78.32,personalized_text,0,2
5030,2025-10-01,email,0.21,3,2,2,1,23.17,control,0,4
5031,2025-10-01,push,0.24,1,0,62,0,150.6,personalized_text,0,3
5032,2025-10-01,email,0.28,1,1,45,0,89.48,personalized_text,0,1
5033,2025-10-01,email,0.09,0,1,58,0,54.53,personalized_text,1,3
5034,2025-10-01,text,0.09,1,1,60,0,108.36,personalized_text,0,3
5035,2025-10-01,email,0.41,3,3,86,0,17.99,personalized_text,0,2
5036,2025-10-01,text,0.14,3,0,6,1,58.89,personalized_text,0,2
5037,2025-10-01,text,0.14,3,0,69,0,43.31,control,0,2
5038,2025-10-01,push,0.35,2,2,22,0,186.82,control,0,5
5039,2025-10-01,push,0.09,0,2,5,0,81.65,personalized_text,0,0
5040,2025-10-01,email,0.2,1,1,31,1,121.05,personalized_text,0,0
5041,2025-10-01,push,0.43,1,2,11,1,105.56,control,0,2
5042,2025-10-01,email,0.33,2,2,1,0,135.25,control,0,3
5043,2025-10-01,email,0.07,4,1,2,0,63.03,personalized_text,0,1
5044,2025-10-01,push,0.25,2,2,16,0,32.95,control,0,1
5045,2025-10-01,email,0.05,0,1,52,0,25.48,personalized_text,0,3
5046,2025-10-01,email,0.07,1,1,11,0,46.75,personalized_text,0,5
5047,2025-10-01,email,0.04,3,0,43,0,101.74,personalized_text,0,4
5048,2025-10-01,email,0.34,1,0,1,0,54.85,control,0,3
5049,2025-10-01,push,0.14,2,0,15,0,92.46,control,0,1
5050,2025-10-01,email,0.15,2,0,4,1,15.57,control,0,4
5051,2025-10-01,text,0.15,3,1,59,0,129.23,control,0,5
5052,2025-10-01,push,0.11,3,0,103,0,176.85,personalized_text,0,5
5053,2025-10-01,push,0.18,2,2,11,0,19.04,control,0,4
5054,2025-10-01,email,0.2,0,0,134,1,51.43,personalized_text,0,1
5055,2025-10-01,push,0.64,3,1,41,0,70.38,personalized_text,0,4
5056,2025-10-01,email,0.54,2,1,0,0,64.58,personalized_text,0,5
5057,2025-10-01,push,0.42,1,3,19,0,17.67,control,0,0
5058,2025-10-01,email,0.28,3,1,53,1,30.25,control,0,2
5059,2025-10-01,push,0.2,1,1,22,0,183.37,personalized_text,0,5
5060,2025-10-01,text,0.57,2,1,23,0,145.16,personalized_text,0,5
5061,2025-10-01,email,0.31,4,2,17,1,192.1,control,0,4
5062,2025-10-01,email,0.28,5,2,15,0,93.69,control,0,4
5063,2025-10-01,push,0.33,4,0,0,0,177.02,control,1,0
5064,2025-10-01,email,0.5,3,2,29,0,165.14,personalized_text,0,0
5065,2025-10-01,push,0.27,3,3,43,0,176.24,control,1,3
5066,2025-10-01,email,0.08,0,1,46,1,17.44,control,0,1
5067,2025-10-01,email,0.03,2,0,29,0,133.98,control,1,3
5068,2025-10-01,text,0.12,1,1,12,1,117.66,control,0,5
5069,2025-10-01,push,0.31,1,2,0,0,113.59,control,0,1
5070,2025-10-01,push,0.15,2,2,67,0,105.83,control,0,0
5071,2025-10-01,email,0.37,4,2,16,1,161.24,personalized_text,1,2
5072,2025-10-01,push,0.43,3,2,27,1,193.93,control,1,1
5073,2025-10-01,email,0.33,3,0,6,0,167.49,control,0,1
5074,2025-10-01,push,0.1,0,0,4,0,175.38,personalized_text,0,0
5075,2025-10-01,push,0.14,2,1,2,0,101.94,control,0,4
5076,2025-10-01,email,0.6,3,1,48,0,141.22,control,0,3
5077,2025-10-01,email,0.59,2,1,31,1,88.96,personalized_text,0,2
5078,2025-10-01,email,0.6,3,2,29,0,78.45,control,0,5
5079,2025-10-01,push,0.45,0,2,75,0,180.1,control,0,1
5080,2025-10-01,email,0.58,3,3,5,0,181.99,personalized_text,0,4
5081,2025-10-01,push,0.09,5,1,5,0,139.62,personalized_text,1,0
5082,2025-10-01,email,0.16,1,1,6,0,169.19,personalized_text,0,1
5083,2025-10-01,push,0.37,4,2,16,0,78.47,control,0,4
5084,2025-10-01,push,0.11,1,1,62,0,92.41,control,0,5
5085,2025-10-01,email,0.27,4,1,63,0,165.99,personalized_text,0,3
5086,2025-10-01,email,0.15,0,0,26,0,85.63,personalized_text,0,0
5087,2025-10-01,email,0.56,3,1,32,0,17.59,control,0,4
5088,2025-10-01,push,0.27,2,0,68,0,77.13,control,0,4
5089,2025-10-01,push,0.17,3,3,29,0,85.66,control,0,1
